date,sector,employment_thousands,total_nonfarm_thousands,mom_change_thousands,yoy_change_thousands,mom_contribution_pct,yoy_contribution_pct,share_pct
2016-09-01,Transportation and warehousing,5030.800000,144967.000000,-5.000000,132.400000,-1.633987,4.918276,3.470307
2016-09-01,Utilities,556.700000,144967.000000,0.000000,-0.200000,0.000000,-0.007429,0.384018
2016-09-01,Information,2817.000000,144967.000000,14.000000,53.000000,4.575163,1.968796,1.943201
2016-09-01,Financial activities,8327.000000,144967.000000,8.000000,175.000000,2.614379,6.500743,5.744066
2016-09-01,Professional and business services,20281.000000,144967.000000,69.000000,426.000000,22.549020,15.824666,13.990081
2016-09-01,Education and health services,22779.000000,144967.000000,64.000000,639.000000,20.915033,23.736999,15.713231
2016-09-01,Leisure and hospitality,15785.000000,144967.000000,60.000000,506.000000,19.607843,18.796434,10.888685
2016-09-01,Other services,5714.000000,144967.000000,12.000000,93.000000,3.921569,3.454681,3.941587
2016-09-01,Government,22323.000000,144967.000000,39.000000,283.000000,12.745098,10.512630,15.398677
2016-09-01,Residual / Other,-0.400000,144967.000000,-0.500000,-0.100000,-0.163399,-0.003715,-0.000276
2016-10-01,Mining and logging,644.000000,145065.000000,-1.000000,-126.000000,-1.020408,-5.068383,0.443939
2016-10-01,Construction,6799.000000,145065.000000,31.000000,252.000000,31.632653,10.136766,4.686865
2016-10-01,Manufacturing,12316.000000,145065.000000,-1.000000,-18.000000,-1.020408,-0.724055,8.489987
2016-10-01,Wholesale trade,5799.700000,145065.000000,5.200000,23.400000,5.306122,0.941271,3.998001
2016-10-01,Retail trade,15830.800000,145065.000000,1.400000,211.500000,1.428571,8.507643,10.912901
2016-10-01,Transportation and warehousing,5047.400000,145065.000000,16.600000,148.600000,16.938776,5.977474,3.479406
2016-10-01,Utilities,556.800000,145065.000000,0.100000,0.700000,0.102041,0.028158,0.383828
2016-10-01,Information,2814.000000,145065.000000,-3.000000,48.000000,-3.061224,1.930813,1.939820
2016-10-01,Financial activities,8332.000000,145065.000000,5.000000,165.000000,5.102041,6.637168,5.743632
2016-10-01,Professional and business services,20303.000000,145065.000000,22.000000,373.000000,22.448980,15.004023,13.995795
2016-10-01,Education and health services,22827.000000,145065.000000,48.000000,615.000000,48.979592,24.738536,15.735705
2016-10-01,Leisure and hospitality,15780.000000,145065.000000,-5.000000,464.000000,-5.102041,18.664521,10.877882
2016-10-01,Other services,5720.000000,145065.000000,6.000000,90.000000,6.122449,3.620274,3.943060
2016-10-01,Government,22295.000000,145065.000000,-28.000000,239.000000,-28.571429,9.613837,15.368973
2016-10-01,Residual / Other,0.300000,145065.000000,0.700000,-0.200000,0.714286,-0.008045,0.000207
2016-11-01,Mining and logging,647.000000,145183.000000,3.000000,-108.000000,2.542373,-4.547368,0.445644
2016-11-01,Construction,6823.000000,145183.000000,24.000000,225.000000,20.338983,9.473684,4.699586
2016-11-01,Manufacturing,12311.000000,145183.000000,-5.000000,-18.000000,-4.237288,-0.757895,8.479643
2016-11-01,Wholesale trade,5801.100000,145183.000000,1.400000,22.500000,1.186441,0.947368,3.995716
2016-11-01,Retail trade,15785.800000,145183.000000,-45.000000,160.300000,-38.135593,6.749474,10.873036
2016-11-01,Transportation and warehousing,5064.800000,145183.000000,17.400000,150.100000,14.745763,6.320000,3.488563
2016-11-01,Utilities,557.100000,145183.000000,0.300000,0.500000,0.254237,0.021053,0.383723
2016-11-01,Information,2812.000000,145183.000000,-2.000000,61.000000,-1.694915,2.568421,1.936866
2016-11-01,Financial activities,8344.000000,145183.000000,12.000000,162.000000,10.169492,6.821053,5.747229
2016-11-01,Professional and business services,20340.000000,145183.000000,37.000000,375.000000,31.355932,15.789474,14.009905
2016-11-01,Education and health services,22865.000000,145183.000000,38.000000,605.000000,32.203390,25.473684,15.749089
2016-11-01,Leisure and hospitality,15826.000000,145183.000000,46.000000,452.000000,38.983051,19.031579,10.900725
2016-11-01,Other services,5729.000000,145183.000000,9.000000,91.000000,7.627119,3.831579,3.946054
2016-11-01,Government,22277.000000,145183.000000,-18.000000,196.000000,-15.254237,8.252632,15.344083
2016-11-01,Residual / Other,0.200000,145183.000000,-0.100000,0.600000,-0.084746,0.025263,0.000138
2016-12-01,Mining and logging,647.000000,145408.000000,0.000000,-99.000000,0.000000,-4.247104,0.444955
2016-12-01,Construction,6818.000000,145408.000000,-5.000000,188.000000,-2.222222,8.065208,4.688875
2016-12-01,Manufacturing,12324.000000,145408.000000,13.000000,-9.000000,5.777778,-0.386100,8.475462
2016-12-01,Wholesale trade,5797.100000,145408.000000,-4.000000,21.200000,-1.777778,0.909481,3.986782
2016-12-01,Retail trade,15818.600000,145408.000000,32.800000,187.800000,14.577778,8.056628,10.878769
2016-12-01,Transportation and warehousing,5096.900000,145408.000000,32.100000,150.900000,14.266667,6.473616,3.505240
2016-12-01,Utilities,557.600000,145408.000000,0.500000,1.600000,0.222222,0.068640,0.383473
2016-12-01,Information,2817.000000,145408.000000,5.000000,56.000000,2.222222,2.402402,1.937307
2016-12-01,Financial activities,8370.000000,145408.000000,26.000000,181.000000,11.555556,7.764908,5.756217
2016-12-01,Professional and business services,20374.000000,145408.000000,34.000000,339.000000,15.111111,14.543115,14.011609
2016-12-01,Education and health services,22928.000000,145408.000000,63.000000,610.000000,28.000000,26.169026,15.768046
2016-12-01,Leisure and hospitality,15845.000000,145408.000000,19.000000,439.000000,8.444444,18.833119,10.896925
2016-12-01,Other services,5711.000000,145408.000000,-18.000000,58.000000,-8.000000,2.488202,3.927569
2016-12-01,Government,22304.000000,145408.000000,27.000000,207.000000,12.000000,8.880309,15.338908
2016-12-01,Residual / Other,-0.200000,145408.000000,-0.400000,-0.500000,-0.177778,-0.021450,-0.000138
2017-01-01,Mining and logging,647.000000,145628.000000,0.000000,-85.000000,0.000000,-3.515302,0.444283
2017-01-01,Construction,6840.000000,145628.000000,22.000000,209.000000,10.000000,8.643507,4.696899
2017-01-01,Manufacturing,12334.000000,145628.000000,10.000000,-20.000000,4.545455,-0.827130,8.469525
2017-01-01,Wholesale trade,5802.500000,145628.000000,5.400000,22.800000,2.454545,0.942928,3.984467
2017-01-01,Retail trade,15872.600000,145628.000000,54.000000,207.800000,24.545455,8.593879,10.899415
2017-01-01,Transportation and warehousing,5081.900000,145628.000000,-15.000000,167.400000,-6.818182,6.923077,3.489645
2017-01-01,Utilities,556.700000,145628.000000,-0.900000,0.800000,-0.409091,0.033085,0.382275
2017-01-01,Information,2821.000000,145628.000000,4.000000,59.000000,1.818182,2.440033,1.937127
2017-01-01,Financial activities,8397.000000,145628.000000,27.000000,190.000000,12.272727,7.857734,5.766061
2017-01-01,Professional and business services,20415.000000,145628.000000,41.000000,369.000000,18.636364,15.260546,14.018595
2017-01-01,Education and health services,22941.000000,145628.000000,13.000000,593.000000,5.909091,24.524400,15.753152
2017-01-01,Leisure and hospitality,15874.000000,145628.000000,29.000000,420.000000,13.181818,17.369727,10.900376
2017-01-01,Other services,5729.000000,145628.000000,18.000000,82.000000,8.181818,3.391232,3.933996
2017-01-01,Government,22316.000000,145628.000000,12.000000,202.000000,5.454545,8.354012,15.323976
2017-01-01,Residual / Other,0.300000,145628.000000,0.500000,0.200000,0.227273,0.008271,0.000206
2017-02-01,Mining and logging,656.000000,145846.000000,9.000000,-54.000000,4.128440,-2.213115,0.449790
2017-02-01,Construction,6881.000000,145846.000000,41.000000,241.000000,18.807339,9.877049,4.717990
2017-02-01,Manufacturing,12350.000000,145846.000000,16.000000,13.000000,7.339450,0.532787,8.467836
2017-02-01,Wholesale trade,5804.900000,145846.000000,2.400000,29.500000,1.100917,1.209016,3.980157
2017-02-01,Retail trade,15851.400000,145846.000000,-21.200000,136.300000,-9.724771,5.586066,10.868587
2017-02-01,Transportation and warehousing,5098.900000,145846.000000,17.000000,168.600000,7.798165,6.909836,3.496085
2017-02-01,Utilities,556.000000,145846.000000,-0.700000,-1.100000,-0.321101,-0.045082,0.381224
2017-02-01,Information,2815.000000,145846.000000,-6.000000,40.000000,-2.752294,1.639344,1.930118
2017-02-01,Financial activities,8398.000000,145846.000000,1.000000,189.000000,0.458716,7.745902,5.758128
2017-02-01,Professional and business services,20433.000000,145846.000000,18.000000,375.000000,8.256881,15.368852,14.009983
2017-02-01,Education and health services,23018.000000,145846.000000,77.000000,617.000000,35.321101,25.286885,15.782401
2017-02-01,Leisure and hospitality,15917.000000,145846.000000,43.000000,423.000000,19.724771,17.336066,10.913566
2017-02-01,Other services,5741.000000,145846.000000,12.000000,75.000000,5.504587,3.073770,3.936344
2017-02-01,Government,22326.000000,145846.000000,10.000000,188.000000,4.587156,7.704918,15.307928
2017-02-01,Residual / Other,-0.200000,145846.000000,-0.500000,-0.300000,-0.229358,-0.012295,-0.000137
2017-03-01,Mining and logging,660.000000,145970.000000,4.000000,-31.000000,3.225806,-1.343154,0.452148
2017-03-01,Construction,6902.000000,145970.000000,21.000000,224.000000,16.935484,9.705373,4.728369
2017-03-01,Manufacturing,12361.000000,145970.000000,11.000000,48.000000,8.870968,2.079723,8.468178
2017-03-01,Wholesale trade,5807.600000,145970.000000,2.700000,27.700000,2.177419,1.200173,3.978626
2017-03-01,Retail trade,15822.100000,145970.000000,-29.300000,52.800000,-23.629032,2.287695,10.839282
2017-03-01,Transportation and warehousing,5112.900000,145970.000000,14.000000,164.000000,11.290323,7.105719,3.502706
2017-03-01,Utilities,555.800000,145970.000000,-0.200000,0.400000,-0.161290,0.017331,0.380763
2017-03-01,Information,2813.000000,145970.000000,-2.000000,28.000000,-1.612903,1.213172,1.927108
2017-03-01,Financial activities,8408.000000,145970.000000,10.000000,182.000000,8.064516,7.885615,5.760088
2017-03-01,Professional and business services,20463.000000,145970.000000,30.000000,381.000000,24.193548,16.507799,14.018634
2017-03-01,Education and health services,23047.000000,145970.000000,29.000000,600.000000,23.387097,25.996534,15.788861
2017-03-01,Leisure and hospitality,15941.000000,145970.000000,24.000000,406.000000,19.354839,17.590988,10.920737
2017-03-01,Other services,5748.000000,145970.000000,7.000000,75.000000,5.645161,3.249567,3.937795
2017-03-01,Government,22329.000000,145970.000000,3.000000,151.000000,2.419355,6.542461,15.296979
2017-03-01,Residual / Other,-0.400000,145970.000000,-0.200000,-0.900000,-0.161290,-0.038995,-0.000274
2017-04-01,Mining and logging,669.000000,146175.000000,9.000000,-9.000000,4.390244,-0.387764,0.457671
2017-04-01,Construction,6916.000000,146175.000000,14.000000,214.000000,6.829268,9.220164,4.731315
2017-04-01,Manufacturing,12367.000000,146175.000000,6.000000,42.000000,2.926829,1.809565,8.460407
2017-04-01,Wholesale trade,5809.900000,146175.000000,2.300000,25.600000,1.121951,1.102973,3.974619
2017-04-01,Retail trade,15804.000000,146175.000000,-18.100000,36.800000,-8.829268,1.585523,10.811698
2017-04-01,Transportation and warehousing,5131.500000,146175.000000,18.600000,166.700000,9.073171,7.182249,3.510518
2017-04-01,Utilities,555.300000,146175.000000,-0.500000,-0.300000,-0.243902,-0.012925,0.379887
2017-04-01,Information,2804.000000,146175.000000,-9.000000,15.000000,-4.390244,0.646273,1.918249
2017-04-01,Financial activities,8425.000000,146175.000000,17.000000,177.000000,8.292683,7.626023,5.763639
2017-04-01,Professional and business services,20494.000000,146175.000000,31.000000,381.000000,15.121951,16.415338,14.020181
2017-04-01,Education and health services,23105.000000,146175.000000,58.000000,602.000000,28.292683,25.937096,15.806396
2017-04-01,Leisure and hospitality,16006.000000,146175.000000,65.000000,444.000000,31.707317,19.129685,10.949889
2017-04-01,Other services,5753.000000,146175.000000,5.000000,75.000000,2.439024,3.231366,3.935694
2017-04-01,Government,22335.000000,146175.000000,6.000000,151.000000,2.926829,6.505816,15.279631
2017-04-01,Residual / Other,0.300000,146175.000000,0.700000,0.200000,0.341463,0.008617,0.000205
2017-05-01,Mining and logging,674.000000,146380.000000,5.000000,7.000000,2.439024,0.282258,0.460445
2017-05-01,Construction,6931.000000,146380.000000,15.000000,242.000000,7.317073,9.758065,4.734936
2017-05-01,Manufacturing,12377.000000,146380.000000,10.000000,74.000000,4.878049,2.983871,8.455390
2017-05-01,Wholesale trade,5805.600000,146380.000000,-4.300000,23.700000,-2.097561,0.955645,3.966116
2017-05-01,Retail trade,15785.700000,146380.000000,-18.300000,12.800000,-8.926829,0.516129,10.784055
2017-05-01,Transportation and warehousing,5161.600000,146380.000000,30.100000,181.700000,14.682927,7.326613,3.526165
2017-05-01,Utilities,554.400000,146380.000000,-0.900000,0.000000,-0.439024,0.000000,0.378740
2017-05-01,Information,2801.000000,146380.000000,-3.000000,50.000000,-1.463415,2.016129,1.913513
2017-05-01,Financial activities,8436.000000,146380.000000,11.000000,171.000000,5.365854,6.895161,5.763082
2017-05-01,Professional and business services,20556.000000,146380.000000,62.000000,436.000000,30.243902,17.580645,14.042902
2017-05-01,Education and health services,23140.000000,146380.000000,35.000000,576.000000,17.073171,23.225806,15.808171
2017-05-01,Leisure and hospitality,16046.000000,146380.000000,40.000000,463.000000,19.512195,18.669355,10.961880
2017-05-01,Other services,5765.000000,146380.000000,12.000000,95.000000,5.853659,3.830645,3.938380
2017-05-01,Government,22347.000000,146380.000000,12.000000,148.000000,5.853659,5.967742,15.266430
2017-05-01,Residual / Other,-0.300000,146380.000000,-0.600000,-0.200000,-0.292683,-0.008065,-0.000205
2017-06-01,Mining and logging,677.000000,146583.000000,3.000000,20.000000,1.477833,0.821018,0.461854
2017-06-01,Construction,6962.000000,146583.000000,31.000000,261.000000,15.270936,10.714286,4.749528
2017-06-01,Manufacturing,12390.000000,146583.000000,13.000000,69.000000,6.403941,2.832512,8.452549
2017-06-01,Wholesale trade,5810.500000,146583.000000,4.900000,33.400000,2.413793,1.371100,3.963966
2017-06-01,Retail trade,15778.000000,146583.000000,-7.700000,-12.000000,-3.793103,-0.492611,10.763868
2017-06-01,Transportation and warehousing,5176.800000,146583.000000,15.200000,192.700000,7.487685,7.910509,3.531651
2017-06-01,Utilities,555.200000,146583.000000,0.800000,-0.800000,0.394089,-0.032841,0.378762
2017-06-01,Information,2811.000000,146583.000000,10.000000,10.000000,4.926108,0.410509,1.917685
2017-06-01,Financial activities,8452.000000,146583.000000,16.000000,170.000000,7.881773,6.978654,5.766017
2017-06-01,Professional and business services,20589.000000,146583.000000,33.000000,427.000000,16.256158,17.528736,14.045967
2017-06-01,Education and health services,23165.000000,146583.000000,25.000000,550.000000,12.315271,22.577997,15.803333
2017-06-01,Leisure and hospitality,16087.000000,146583.000000,41.000000,448.000000,20.197044,18.390805,10.974670
2017-06-01,Other services,5769.000000,146583.000000,4.000000,87.000000,1.970443,3.571429,3.935654
2017-06-01,Government,22360.000000,146583.000000,13.000000,180.000000,6.403941,7.389163,15.254156
2017-06-01,Residual / Other,0.500000,146583.000000,0.800000,0.700000,0.394089,0.028736,0.000341
2017-07-01,Mining and logging,680.000000,146772.000000,3.000000,28.000000,1.587302,1.243339,0.463304
2017-07-01,Construction,6968.000000,146772.000000,6.000000,233.000000,3.174603,10.346359,4.747500
2017-07-01,Manufacturing,12390.000000,146772.000000,0.000000,48.000000,0.000000,2.131439,8.441665
2017-07-01,Wholesale trade,5815.000000,146772.000000,4.500000,33.500000,2.380952,1.487567,3.961927
2017-07-01,Retail trade,15769.300000,146772.000000,-8.700000,-35.900000,-4.603175,-1.594139,10.744079
2017-07-01,Transportation and warehousing,5186.300000,146772.000000,9.500000,177.100000,5.026455,7.864121,3.533576
2017-07-01,Utilities,554.800000,146772.000000,-0.400000,-1.900000,-0.211640,-0.084369,0.378001
2017-07-01,Information,2809.000000,146772.000000,-2.000000,10.000000,-1.058201,0.444050,1.913853
2017-07-01,Financial activities,8465.000000,146772.000000,13.000000,161.000000,6.878307,7.149201,5.767449
