date,state,abbr,fips,employment_thousands,mom_change_thousands,yoy_change_thousands,mom_growth_pct,yoy_growth_pct,share_us_pct
2016-05-01,Hawaii,HI,15,646.000000,1.000000,9.200000,0.155039,1.444724,0.448923
2016-06-01,Hawaii,HI,15,645.500000,-0.500000,7.300000,-0.077399,1.143842,0.447807
2016-07-01,Hawaii,HI,15,649.300000,3.800000,9.500000,0.588691,1.484839,0.449280
2016-08-01,Hawaii,HI,15,652.600000,3.300000,8.900000,0.508240,1.382632,0.451124
2016-09-01,Hawaii,HI,15,651.100000,-1.500000,11.200000,-0.229850,1.750273,0.449137
2016-10-01,Hawaii,HI,15,649.900000,-1.200000,6.200000,-0.184303,0.963182,0.448006
2016-11-01,Hawaii,HI,15,651.800000,1.900000,9.700000,0.292353,1.510668,0.448951
2016-12-01,Hawaii,HI,15,650.800000,-1.000000,4.900000,-0.153421,0.758631,0.447568
2017-01-01,Hawaii,HI,15,652.600000,1.800000,11.500000,0.276583,1.793792,0.448128
2017-02-01,Hawaii,HI,15,653.200000,0.600000,8.900000,0.091940,1.381344,0.447870
2017-03-01,Hawaii,HI,15,654.400000,1.200000,10.600000,0.183711,1.646474,0.448311
2017-04-01,Hawaii,HI,15,655.400000,1.000000,10.400000,0.152812,1.612403,0.448367
2017-05-01,Hawaii,HI,15,655.000000,-0.400000,9.000000,-0.061031,1.393189,0.447466
2017-06-01,Hawaii,HI,15,655.700000,0.700000,10.200000,0.106870,1.580170,0.447323
2017-07-01,Hawaii,HI,15,654.900000,-0.800000,5.600000,-0.122007,0.862467,0.446202
2017-08-01,Hawaii,HI,15,651.800000,-3.100000,-0.800000,-0.473355,-0.122587,0.443646
2017-09-01,Hawaii,HI,15,657.200000,5.400000,6.100000,0.828475,0.936876,0.447051
2017-10-01,Hawaii,HI,15,656.700000,-0.500000,6.800000,-0.076080,1.046315,0.446282
2017-11-01,Hawaii,HI,15,655.100000,-1.600000,3.300000,-0.243642,0.506290,0.444521
2017-12-01,Hawaii,HI,15,657.400000,2.300000,6.600000,0.351091,1.014136,0.445625
2018-01-01,Hawaii,HI,15,656.100000,-1.300000,3.500000,-0.197749,0.536316,0.444332
2018-02-01,Hawaii,HI,15,657.000000,0.900000,3.800000,0.137174,0.581751,0.443757
2018-03-01,Hawaii,HI,15,658.300000,1.300000,3.900000,0.197869,0.595966,0.443957
2018-04-01,Hawaii,HI,15,657.000000,-1.300000,1.600000,-0.197478,0.244126,0.442663
2018-05-01,Hawaii,HI,15,656.800000,-0.200000,1.800000,-0.030441,0.274809,0.441570
2018-06-01,Hawaii,HI,15,658.500000,1.700000,2.800000,0.258831,0.427025,0.442065
2018-07-01,Hawaii,HI,15,656.500000,-2.000000,1.600000,-0.303721,0.244312,0.440545
2018-08-01,Hawaii,HI,15,659.400000,2.900000,7.600000,0.441736,1.166002,0.441729
2018-09-01,Hawaii,HI,15,658.200000,-1.200000,1.000000,-0.181984,0.152161,0.440686
2018-10-01,Hawaii,HI,15,659.400000,1.200000,2.700000,0.182315,0.411147,0.440991
2018-11-01,Hawaii,HI,15,660.700000,1.300000,5.600000,0.197149,0.854831,0.441594
2018-12-01,Hawaii,HI,15,660.000000,-0.700000,2.600000,-0.105948,0.395497,0.440561
2019-01-01,Hawaii,HI,15,656.900000,-3.100000,0.800000,-0.469697,0.121933,0.437758
2019-02-01,Hawaii,HI,15,658.900000,2.000000,1.900000,0.304460,0.289193,0.439071
2019-03-01,Hawaii,HI,15,658.300000,-0.600000,0.000000,-0.091061,0.000000,0.438005
2019-04-01,Hawaii,HI,15,657.400000,-0.900000,0.400000,-0.136716,0.060883,0.436547
2019-05-01,Hawaii,HI,15,658.200000,0.800000,1.400000,0.121692,0.213155,0.437000
2019-06-01,Hawaii,HI,15,656.500000,-1.700000,-2.000000,-0.258280,-0.303721,0.435235
2019-07-01,Hawaii,HI,15,657.400000,0.900000,0.900000,0.137091,0.137091,0.435546
2019-08-01,Hawaii,HI,15,656.700000,-0.700000,-2.700000,-0.106480,-0.409463,0.434414
2019-09-01,Hawaii,HI,15,662.200000,5.500000,4.000000,0.837521,0.607718,0.437486
2019-10-01,Hawaii,HI,15,660.800000,-1.400000,1.400000,-0.211416,0.212314,0.436287
2019-11-01,Hawaii,HI,15,660.600000,-0.200000,-0.100000,-0.030266,-0.015135,0.435559
2019-12-01,Hawaii,HI,15,659.300000,-1.300000,-0.700000,-0.196791,-0.106061,0.434339
2020-01-01,Hawaii,HI,15,663.400000,4.100000,6.500000,0.621872,0.989496,0.436358
2020-02-01,Hawaii,HI,15,662.600000,-0.800000,3.700000,-0.120591,0.561542,0.435082
2020-03-01,Hawaii,HI,15,655.900000,-6.700000,-2.400000,-1.011168,-0.364575,0.434673
2020-04-01,Hawaii,HI,15,508.900000,-147.000000,-148.500000,-22.411953,-22.588987,0.390183
2020-05-01,Hawaii,HI,15,508.100000,-0.800000,-150.100000,-0.157202,-22.804619,0.381915
2020-06-01,Hawaii,HI,15,526.300000,18.200000,-130.200000,3.581972,-19.832445,0.382288
2020-07-01,Hawaii,HI,15,527.600000,1.300000,-129.800000,0.247007,-19.744448,0.378873
2020-08-01,Hawaii,HI,15,529.400000,1.800000,-127.300000,0.341168,-19.384803,0.375938
2020-09-01,Hawaii,HI,15,512.600000,-16.800000,-149.600000,-3.173404,-22.591362,0.361572
2020-10-01,Hawaii,HI,15,531.100000,18.500000,-129.700000,3.609052,-19.627724,0.372806
2020-11-01,Hawaii,HI,15,543.100000,12.000000,-117.500000,2.259461,-17.786860,0.380501
2020-12-01,Hawaii,HI,15,551.100000,8.000000,-108.200000,1.473025,-16.411345,0.386607
2021-01-01,Hawaii,HI,15,553.800000,2.700000,-109.600000,0.489929,-16.520953,0.387644
2021-02-01,Hawaii,HI,15,556.400000,2.600000,-106.200000,0.469484,-16.027769,0.388060
2021-03-01,Hawaii,HI,15,564.900000,8.500000,-91.000000,1.527678,-13.874066,0.391661
2021-04-01,Hawaii,HI,15,578.500000,13.600000,69.600000,2.407506,13.676557,0.400105
2021-05-01,Hawaii,HI,15,584.200000,5.700000,76.100000,0.985307,14.977367,0.402716
2021-06-01,Hawaii,HI,15,591.600000,7.400000,65.300000,1.266689,12.407372,0.405706
2021-07-01,Hawaii,HI,15,600.700000,9.100000,73.100000,1.538201,13.855193,0.409302
2021-08-01,Hawaii,HI,15,600.500000,-0.200000,71.100000,-0.033294,13.430298,0.407633
2021-09-01,Hawaii,HI,15,598.900000,-1.600000,86.300000,-0.266445,16.835739,0.405289
2021-10-01,Hawaii,HI,15,602.400000,3.500000,71.300000,0.584405,13.424967,0.405460
2021-11-01,Hawaii,HI,15,603.600000,1.200000,60.500000,0.199203,11.139753,0.404476
2021-12-01,Hawaii,HI,15,606.100000,2.500000,55.000000,0.414182,9.980040,0.404563
2022-01-01,Hawaii,HI,15,604.900000,-1.200000,51.100000,-0.197987,9.227158,0.403251
2022-02-01,Hawaii,HI,15,607.500000,2.600000,51.100000,0.429823,9.184040,0.402785
2022-03-01,Hawaii,HI,15,610.700000,3.200000,45.800000,0.526749,8.107630,0.403595
2022-04-01,Hawaii,HI,15,614.400000,3.700000,35.900000,0.605862,6.205704,0.405216
2022-05-01,Hawaii,HI,15,613.100000,-1.300000,28.900000,-0.211589,4.946936,0.403557
2022-06-01,Hawaii,HI,15,614.900000,1.800000,23.300000,0.293590,3.938472,0.403589
2022-07-01,Hawaii,HI,15,620.200000,5.300000,19.500000,0.861929,3.246213,0.405169
2022-08-01,Hawaii,HI,15,622.800000,2.600000,22.300000,0.419220,3.713572,0.406098
2022-09-01,Hawaii,HI,15,625.300000,2.500000,26.400000,0.401413,4.408081,0.407144
2022-10-01,Hawaii,HI,15,627.500000,2.200000,25.100000,0.351831,4.166667,0.407629
2022-11-01,Hawaii,HI,15,627.900000,0.400000,24.300000,0.063745,4.025845,0.407088
2022-12-01,Hawaii,HI,15,628.000000,0.100000,21.900000,0.015926,3.613265,0.406889
2023-01-01,Hawaii,HI,15,628.400000,0.400000,23.500000,0.063694,3.884940,0.406006
2023-02-01,Hawaii,HI,15,633.200000,4.800000,25.700000,0.763845,4.230453,0.408342
2023-03-01,Hawaii,HI,15,632.200000,-1.000000,21.500000,-0.157928,3.520550,0.407519
2023-04-01,Hawaii,HI,15,633.800000,1.600000,19.400000,0.253084,3.157552,0.407916
2023-05-01,Hawaii,HI,15,633.300000,-0.500000,20.200000,-0.078889,3.294732,0.406861
2023-06-01,Hawaii,HI,15,634.600000,1.300000,19.700000,0.205274,3.203773,0.407108
2023-07-01,Hawaii,HI,15,634.400000,-0.200000,14.200000,-0.031516,2.289584,0.406555
2023-08-01,Hawaii,HI,15,631.800000,-2.600000,9.000000,-0.409836,1.445087,0.404324
2023-09-01,Hawaii,HI,15,630.200000,-1.600000,4.900000,-0.253245,0.783624,0.402897
2023-10-01,Hawaii,HI,15,631.000000,0.800000,3.500000,0.126944,0.557769,0.402999
2023-11-01,Hawaii,HI,15,632.100000,1.100000,4.200000,0.174326,0.668896,0.403375
2023-12-01,Hawaii,HI,15,633.700000,1.600000,5.700000,0.253125,0.907643,0.403999
2024-01-01,Hawaii,HI,15,635.000000,1.300000,6.600000,0.205144,1.050286,0.404376
2024-02-01,Hawaii,HI,15,637.300000,2.300000,4.100000,0.362205,0.647505,0.405309
2024-03-01,Hawaii,HI,15,637.600000,0.300000,5.400000,0.047074,0.854160,0.404913
2024-04-01,Hawaii,HI,15,635.300000,-2.300000,1.500000,-0.360728,0.236668,0.403288
2024-05-01,Hawaii,HI,15,638.500000,3.200000,5.200000,0.503699,0.821096,0.405119
2024-06-01,Hawaii,HI,15,636.300000,-2.200000,1.700000,-0.344558,0.267885,0.403500
2024-07-01,Hawaii,HI,15,636.100000,-0.200000,1.700000,-0.031432,0.267970,0.403238
2024-08-01,Hawaii,HI,15,638.300000,2.200000,6.500000,0.345858,1.028807,0.404610
2024-09-01,Hawaii,HI,15,641.500000,3.200000,11.300000,0.501332,1.793082,0.406239
2024-10-01,Hawaii,HI,15,641.600000,0.100000,10.600000,0.015588,1.679873,0.406217
2024-11-01,Hawaii,HI,15,642.900000,1.300000,10.800000,0.202618,1.708590,0.406695
2024-12-01,Hawaii,HI,15,641.300000,-1.600000,7.600000,-0.248872,1.199306,0.405076
2015-01-01,Idaho,ID,16,662.600000,,,,,0.471373
2015-02-01,Idaho,ID,16,663.400000,0.800000,,0.120736,,0.471074
2015-03-01,Idaho,ID,16,666.100000,2.700000,,0.406994,,0.472669
2015-04-01,Idaho,ID,16,666.400000,0.300000,,0.045038,,0.471968
2015-05-01,Idaho,ID,16,669.200000,2.800000,,0.420168,,0.472806
2015-06-01,Idaho,ID,16,670.300000,1.100000,,0.164375,,0.473012
2015-07-01,Idaho,ID,16,672.400000,2.100000,,0.313293,,0.473551
2015-08-01,Idaho,ID,16,673.000000,0.600000,,0.089233,,0.473527
2015-09-01,Idaho,ID,16,676.200000,3.200000,,0.475483,,0.475277
2015-10-01,Idaho,ID,16,677.600000,1.400000,,0.207039,,0.475245
2015-11-01,Idaho,ID,16,679.500000,1.900000,,0.280401,,0.475814
2015-12-01,Idaho,ID,16,681.900000,2.400000,,0.353201,,0.476597
2016-01-01,Idaho,ID,16,682.700000,0.800000,20.100000,0.117319,3.033504,0.476713
2016-02-01,Idaho,ID,16,686.100000,3.400000,22.700000,0.498023,3.421767,0.478432
2016-03-01,Idaho,ID,16,688.900000,2.800000,22.800000,0.408104,3.422909,0.479528
2016-04-01,Idaho,ID,16,689.200000,0.300000,22.800000,0.043548,3.421369,0.479097
2016-05-01,Idaho,ID,16,690.300000,1.100000,21.100000,0.159605,3.153019,0.479708
2016-06-01,Idaho,ID,16,692.100000,1.800000,21.800000,0.260756,3.252275,0.480135
2016-07-01,Idaho,ID,16,696.900000,4.800000,24.500000,0.693541,3.643664,0.482217
2016-08-01,Idaho,ID,16,698.300000,1.400000,25.300000,0.200890,3.759287,0.482715
2016-09-01,Idaho,ID,16,700.500000,2.200000,24.300000,0.315051,3.593611,0.483213
2016-10-01,Idaho,ID,16,700.000000,-0.500000,22.400000,-0.071378,3.305785,0.482542
2016-11-01,Idaho,ID,16,702.500000,2.500000,23.000000,0.357143,3.384842,0.483872
2016-12-01,Idaho,ID,16,703.200000,0.700000,21.300000,0.099644,3.123625,0.483605
2017-01-01,Idaho,ID,16,706.100000,2.900000,23.400000,0.412400,3.427567,0.484866
2017-02-01,Idaho,ID,16,706.500000,0.400000,20.400000,0.056649,2.973328,0.484415
2017-03-01,Idaho,ID,16,710.200000,3.700000,21.300000,0.523708,3.091886,0.486538
2017-04-01,Idaho,ID,16,710.100000,-0.100000,20.900000,-0.014081,3.032501,0.485788
2017-05-01,Idaho,ID,16,712.600000,2.500000,22.300000,0.352063,3.230480,0.486815
2017-06-01,Idaho,ID,16,715.600000,3.000000,23.500000,0.420994,3.395463,0.488188
2017-07-01,Idaho,ID,16,714.700000,-0.900000,17.800000,-0.125769,2.554168,0.486946
2017-08-01,Idaho,ID,16,717.300000,2.600000,19.000000,0.363789,2.720894,0.488228
2017-09-01,Idaho,ID,16,719.700000,2.400000,19.200000,0.334588,2.740899,0.489565
2017-10-01,Idaho,ID,16,720.000000,0.300000,20.000000,0.041684,2.857143,0.489300
2017-11-01,Idaho,ID,16,721.600000,1.600000,19.100000,0.222222,2.718861,0.489645
2017-12-01,Idaho,ID,16,724.000000,2.400000,20.800000,0.332594,2.957907,0.490771
2018-01-01,Idaho,ID,16,727.000000,3.000000,20.900000,0.414365,2.959921,0.492347
2018-02-01,Idaho,ID,16,730.400000,3.400000,23.900000,0.467675,3.382873,0.493334
2018-03-01,Idaho,ID,16,731.400000,1.000000,21.200000,0.136911,2.985075,0.493256
2018-04-01,Idaho,ID,16,733.500000,2.100000,23.400000,0.287121,3.295311,0.494206
2018-05-01,Idaho,ID,16,736.000000,2.500000,23.400000,0.340832,3.283750,0.494817
2018-06-01,Idaho,ID,16,739.400000,3.400000,23.800000,0.461957,3.325880,0.496375
2018-07-01,Idaho,ID,16,740.300000,0.900000,25.600000,0.121720,3.581922,0.496779
2018-08-01,Idaho,ID,16,742.400000,2.100000,25.100000,0.283669,3.499233,0.497330
2018-09-01,Idaho,ID,16,742.000000,-0.400000,22.300000,-0.053879,3.098513,0.496793
2018-10-01,Idaho,ID,16,745.500000,3.500000,25.500000,0.471698,3.541667,0.498572
2018-11-01,Idaho,ID,16,746.700000,1.200000,25.100000,0.160966,3.478381,0.499074
2018-12-01,Idaho,ID,16,748.800000,2.100000,24.800000,0.281237,3.425414,0.499836
2019-01-01,Idaho,ID,16,750.600000,1.800000,23.600000,0.240385,3.246217,0.500200
2019-02-01,Idaho,ID,16,751.700000,1.100000,21.300000,0.146549,2.916210,0.500910
2019-03-01,Idaho,ID,16,752.400000,0.700000,21.000000,0.093122,2.871206,0.500615
2019-04-01,Idaho,ID,16,755.500000,3.100000,22.000000,0.412015,2.999318,0.501690
2019-05-01,Idaho,ID,16,758.300000,2.800000,22.300000,0.370615,3.029891,0.503459
2019-06-01,Idaho,ID,16,759.000000,0.700000,19.600000,0.092312,2.650798,0.503189
2019-07-01,Idaho,ID,16,760.000000,1.000000,19.700000,0.131752,2.661083,0.503521
2019-08-01,Idaho,ID,16,763.600000,3.600000,21.200000,0.473684,2.855603,0.505130
2019-09-01,Idaho,ID,16,762.800000,-0.800000,20.800000,-0.104767,2.803235,0.503947
2019-10-01,Idaho,ID,16,766.700000,3.900000,21.200000,0.511274,2.843729,0.506206
2019-11-01,Idaho,ID,16,769.900000,3.200000,23.200000,0.417373,3.107004,0.507625
2019-12-01,Idaho,ID,16,771.600000,1.700000,22.800000,0.220808,3.044872,0.508320
2020-01-01,Idaho,ID,16,772.600000,1.000000,22.000000,0.129601,2.930989,0.508186
2020-02-01,Idaho,ID,16,773.300000,0.700000,21.600000,0.090603,2.873487,0.507771
2020-03-01,Idaho,ID,16,773.600000,0.300000,21.200000,0.038795,2.817650,0.512674
2020-04-01,Idaho,ID,16,694.300000,-79.300000,-61.200000,-10.250776,-8.100596,0.532333
2020-05-01,Idaho,ID,16,719.100000,24.800000,-39.200000,3.571943,-5.169458,0.540514
2020-06-01,Idaho,ID,16,740.300000,21.200000,-18.700000,2.948130,-2.463768,0.537731
2020-07-01,Idaho,ID,16,749.500000,9.200000,-10.500000,1.242739,-1.381579,0.538221
2020-08-01,Idaho,ID,16,758.000000,8.500000,-5.600000,1.134089,-0.733368,0.538272
2020-09-01,Idaho,ID,16,760.500000,2.500000,-2.300000,0.329815,-0.301521,0.536432
2020-10-01,Idaho,ID,16,766.400000,5.900000,-0.300000,0.775805,-0.039129,0.537976
2020-11-01,Idaho,ID,16,770.400000,4.000000,0.500000,0.521921,0.064943,0.539749
2020-12-01,Idaho,ID,16,774.800000,4.400000,3.200000,0.571132,0.414723,0.543536
2021-01-01,Idaho,ID,16,778.700000,3.900000,6.100000,0.503356,0.789542,0.545068
2021-02-01,Idaho,ID,16,782.700000,4.000000,9.400000,0.513677,1.215570,0.545892
2021-03-01,Idaho,ID,16,787.600000,4.900000,14.000000,0.626038,1.809721,0.546065
2021-04-01,Idaho,ID,16,790.800000,3.200000,96.500000,0.406298,13.898891,0.546937
2021-05-01,Idaho,ID,16,793.000000,2.200000,73.900000,0.278199,10.276735,0.546652
2021-06-01,Idaho,ID,16,795.300000,2.300000,55.000000,0.290038,7.429421,0.545398
2021-07-01,Idaho,ID,16,802.200000,6.900000,52.700000,0.867597,7.031354,0.546599
2021-08-01,Idaho,ID,16,802.700000,0.500000,44.700000,0.062329,5.897098,0.544891
2021-09-01,Idaho,ID,16,801.400000,-1.300000,40.900000,-0.161953,5.378041,0.542326
2021-10-01,Idaho,ID,16,805.300000,3.900000,38.900000,0.486648,5.075678,0.542027
2021-11-01,Idaho,ID,16,809.300000,4.000000,38.900000,0.496709,5.049325,0.542317
2021-12-01,Idaho,ID,16,812.600000,3.300000,37.800000,0.407760,4.878678,0.542399
2022-01-01,Idaho,ID,16,816.500000,3.900000,37.800000,0.479941,4.854244,0.544312
2022-02-01,Idaho,ID,16,821.200000,4.700000,38.500000,0.575628,4.918871,0.544472
2022-03-01,Idaho,ID,16,824.400000,3.200000,36.800000,0.389674,4.672423,0.544824
2022-04-01,Idaho,ID,16,821.700000,-2.700000,30.900000,-0.327511,3.907436,0.541936
2022-05-01,Idaho,ID,16,823.000000,1.300000,30.000000,0.158209,3.783102,0.541718
2022-06-01,Idaho,ID,16,824.600000,1.600000,29.300000,0.194411,3.684144,0.541225
2022-07-01,Idaho,ID,16,830.500000,5.900000,28.300000,0.715498,3.527799,0.542555
2022-08-01,Idaho,ID,16,831.700000,1.200000,29.000000,0.144491,3.612807,0.542312
2022-09-01,Idaho,ID,16,833.500000,1.800000,32.100000,0.216424,4.005490,0.542707
2022-10-01,Idaho,ID,16,832.900000,-0.600000,27.600000,-0.071986,3.427294,0.541058
2022-11-01,Idaho,ID,16,836.500000,3.600000,27.200000,0.432225,3.360929,0.542330
2022-12-01,Idaho,ID,16,836.200000,-0.300000,23.600000,-0.035864,2.904258,0.541784
2023-01-01,Idaho,ID,16,838.800000,2.600000,22.300000,0.310930,2.731170,0.541944
2023-02-01,Idaho,ID,16,840.600000,1.800000,19.400000,0.214592,2.362396,0.542092
2023-03-01,Idaho,ID,16,838.500000,-2.100000,14.100000,-0.249822,1.710335,0.540500
2023-04-01,Idaho,ID,16,843.900000,5.400000,22.200000,0.644007,2.701716,0.543138
2023-05-01,Idaho,ID,16,846.800000,2.900000,23.800000,0.343643,2.891859,0.544024
2023-06-01,Idaho,ID,16,850.200000,3.400000,25.600000,0.401512,3.104536,0.545420
2023-07-01,Idaho,ID,16,843.800000,-6.400000,13.300000,-0.752764,1.601445,0.540748
2023-08-01,Idaho,ID,16,847.600000,3.800000,15.900000,0.450344,1.911747,0.542426
2023-09-01,Idaho,ID,16,850.200000,2.600000,16.700000,0.306748,2.003599,0.543547
2023-10-01,Idaho,ID,16,857.300000,7.100000,24.400000,0.835098,2.929523,0.547530
2023-11-01,Idaho,ID,16,861.200000,3.900000,24.700000,0.454917,2.952779,0.549575
2023-12-01,Idaho,ID,16,865.000000,3.800000,28.800000,0.441245,3.444152,0.551458
2024-01-01,Idaho,ID,16,854.700000,-10.300000,15.900000,-1.190751,1.895565,0.544284
2024-02-01,Idaho,ID,16,856.100000,1.400000,15.500000,0.163800,1.843921,0.544461
2024-03-01,Idaho,ID,16,858.800000,2.700000,20.300000,0.315384,2.420990,0.545388
2024-04-01,Idaho,ID,16,860.500000,1.700000,16.600000,0.197951,1.967058,0.546245
2024-05-01,Idaho,ID,16,862.600000,2.100000,15.800000,0.244044,1.865848,0.547307
2024-06-01,Idaho,ID,16,864.800000,2.200000,14.600000,0.255043,1.717243,0.548400
2024-07-01,Idaho,ID,16,866.200000,1.400000,22.400000,0.161887,2.654658,0.549104
2024-08-01,Idaho,ID,16,868.700000,2.500000,21.100000,0.288617,2.489382,0.550657
2024-09-01,Idaho,ID,16,869.900000,1.200000,19.700000,0.138137,2.317102,0.550876
2024-10-01,Idaho,ID,16,870.800000,0.900000,13.500000,0.103460,1.574711,0.551331
2024-11-01,Idaho,ID,16,870.900000,0.100000,9.700000,0.011484,1.126335,0.550927
2024-12-01,Idaho,ID,16,870.600000,-0.300000,5.600000,-0.034447,0.647399,0.549913
2015-01-01,Illinois,IL,17,5917.800000,,,,,4.209920
2015-02-01,Illinois,IL,17,5923.300000,5.500000,,0.092940,,4.206083
2015-03-01,Illinois,IL,17,5924.700000,1.400000,,0.023635,,4.204211
2015-04-01,Illinois,IL,17,5949.900000,25.200000,,0.425338,,4.213930
2015-05-01,Illinois,IL,17,5972.100000,22.200000,,0.373116,,4.219432
2015-06-01,Illinois,IL,17,5975.800000,3.700000,,0.061955,,4.216952
2015-07-01,Illinois,IL,17,5981.500000,5.700000,,0.095385,,4.212591
2015-08-01,Illinois,IL,17,5978.200000,-3.300000,,-0.055170,,4.206297
2015-09-01,Illinois,IL,17,5980.900000,2.700000,,0.045164,,4.203760
2015-10-01,Illinois,IL,17,5991.200000,10.300000,,0.172215,,4.202021
2015-11-01,Illinois,IL,17,5992.100000,0.900000,,0.015022,,4.195913
2015-12-01,Illinois,IL,17,5998.300000,6.200000,,0.103470,,4.192358
2016-01-01,Illinois,IL,17,6000.400000,2.100000,82.600000,0.035010,1.395789,4.189931
2016-02-01,Illinois,IL,17,6000.500000,0.100000,77.200000,0.001667,1.303328,4.184274
2016-03-01,Illinois,IL,17,5998.600000,-1.900000,73.900000,-0.031664,1.247321,4.175495
2016-04-01,Illinois,IL,17,6010.300000,11.700000,60.400000,0.195046,1.015143,4.178056
2016-05-01,Illinois,IL,17,5999.600000,-10.700000,27.500000,-0.178028,0.460475,4.169284
2016-06-01,Illinois,IL,17,5998.700000,-0.900000,22.900000,-0.015001,0.383212,4.161516
2016-07-01,Illinois,IL,17,6014.500000,15.800000,33.000000,0.263390,0.551701,4.161708
2016-08-01,Illinois,IL,17,6013.200000,-1.300000,35.000000,-0.021614,0.585461,4.156753
2016-09-01,Illinois,IL,17,6025.900000,12.700000,45.000000,0.211202,0.752395,4.156739
2016-10-01,Illinois,IL,17,6032.000000,6.100000,40.800000,0.101230,0.680999,4.158136
2016-11-01,Illinois,IL,17,6033.500000,1.500000,41.400000,0.024867,0.690910,4.155790
2016-12-01,Illinois,IL,17,6029.300000,-4.200000,31.000000,-0.069611,0.516813,4.146471
